student_id,student_name,branch,general_average,core_subject_average,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,q29,q30,q31,q32,q33,q34,q35,q36,q37,label,_sig
2866,زينب الخطيب,Literary,65.93,68.84,4,ربما,4,يعتمد,5,أختار تخصصًا قريبًا منه,متوسط,2,3,3,3,4,3,4,تشرح له حقيقة شعور الألم,غالبًا لا أجازف,الاختلاف والتنوع هما أساس الحياة,2,مع تغيير المكان,2,2,4,3,4,2,3,لا أعرف,منحاز,لا أعرف,لا أتذكر,لا أتذكر,الكتابة والتأليف,الدرامية أو الكوميدية,التخييم والرحلات,تعلم لغات جديدة,قراءة كتاب أو مجلة,أبتكر قصة أو مشهد,Physical Education,"(4, 'ربما', 4, 'يعتمد', 5, 'أختار تخصصًا قريبًا منه', 'متوسط', 2, 3, 3, 3, 4, 3, 4, 'تشرح له حقيقة شعور الألم', 'غالبًا لا أجازف', 'الاختلاف والتنوع هما أساس الحياة', 2, 'مع تغيير المكان', 2, 2, 4, 3, 4, 2, 3, 'لا أعرف', 'منحاز', 'لا أعرف', 'لا أتذكر', 'لا أتذكر', 'الكتابة والتأليف', 'الدرامية أو الكوميدية', 'التخييم والرحلات', 'تعلم لغات جديدة', 'قراءة كتاب أو مجلة', 'أبتكر قصة أو مشهد')"
5087,فاطمة المصري,Industrial,82.63,82.71,3,ربما,4,يعتمد,4,أختار تخصصًا قريبًا منه,متوسط,3,4,3,3,1,4,3,تشرح له عن النواقل,سأكون متحمسًا,استرح واستمتع,5,لا مشكلة لدي,2,4,4,1,3,5,3,26,عادل,يجوز له ذلك بعد الطلاق,أخضر,لا أتذكر,الرسم والتلوين,التحقيقات البوليسية,التخييم والرحلات,تصميم وبرمجة الكمبيوتر,مشاهدة فيديوهات تعليمية,أحل لغز أو تحدي,Mechanical Engineering,"(3, 'يعتمد', 4, 'يعتمد', 4, 'أختار تخصصًا قريبًا منه', 'متوسط', 3, 4, 3, 3, 1, 4, 3, 'تشرح له عن النواقل', 'سأكون متحمسًا', 'استرح واستمتع', 5, 'لا مشكلة لدي', 2, 4, 4, 1, 3, 5, 3, '26', 'عادل', 'يجوز له ذلك بعد الطلاق', 'أخضر', 'لا أتذكر', 'الرسم والتلوين', 'التحقيقات البوليسية', 'التخييم والرحلات', 'تصميم وبرمجة الكمبيوتر', 'مشاهدة فيديوهات تعليمية', 'أحل لغز أو تحدي')"
4254,فاطمة العلي,Industrial,79.56,82.22,3,ربما,3,يعتمد,3,أختار تخصصًا قريبًا منه,متوسط,4,2,4,4,3,3,3,تشرح له حقيقة شعور الألم,سأكون متحمسًا,من يصل مبكرًا يحصد نجاحًا,4,لا مشكلة لدي,3,5,3,3,3,3,3,26,صائب,لا أعرف,لا أتذكر,أزرق,العزف على آلة موسيقية,الدرامية أو الكوميدية,ممارسة الألعاب الرياضية,تصوير وصناعة الفيديوهات,مشاهدة فيديوهات تعليمية,أحل لغز أو تحدي,Computer Science in the Job Market,"(3, 'يعتمد', 3, 'يعتمد', 3, 'أختار تخصصًا قريبًا منه', 'متوسط', 4, 2, 4, 4, 3, 3, 3, 'تشرح له حقيقة شعور الألم', 'سأكون متحمسًا', 'من يصل مبكرًا يحصد نجاحًا', 4, 'لا مشكلة لدي', 3, 5, 3, 3, 3, 3, 3, '26', 'صائب', 'لا أعرف', 'لا أتذكر', 'أزرق', 'العزف على آلة موسيقية', 'الدرامية أو الكوميدية', 'ممارسة الألعاب الرياضية', 'تصوير وصناعة الفيديوهات', 'مشاهدة فيديوهات تعليمية', 'أحل لغز أو تحدي')"
5439,حسن الحسن,Literary,78.6,81.29,3,لا,4,يعتمد,4,أختار تخصصًا قريبًا منه,متوسط,2,1,3,3,5,3,2,تشرح له حقيقة شعور الألم,سأكون متحمسًا,استرح واستمتع,3,لا أحب الأعمال الكتبية,3,4,4,4,3,3,3,لا أعرف,صائب,لا أعرف,أصفر,زهري,الرسم والتلوين,الدرامية أو الكوميدية,التخييم والرحلات,تصوير وصناعة الفيديوهات,قراءة كتاب أو مجلة,أعمل على مشروع فني,Therapeutic Expressive Art,"(3, 'لا', 4, 'يعتمد', 4, 'أختار تخصصًا قريبًا منه', 'متوسط', 2, 1, 3, 3, 5, 3, 2, 'تشرح له حقيقة شعور الألم', 'سأكون متحمسًا', 'استرح واستمتع', 3, 'لا أحب الأعمال الكتبية', 3, 4, 4, 4, 3, 3, 3, 'لا أعرف', 'صائب', 'لا أعرف', 'أصفر', 'زهري', 'الرسم والتلوين', 'الدرامية أو الكوميدية', 'التصوير الفوتوغرافي', 'تصوير وصناعة الفيديوهات', 'قراءة كتاب أو مجلة', 'أعمل على مشروع فني')"
3557,مريم العمري,Literary,94.0,93.71,2,لا,4,لا,2,أختار تخصصًا قريبًا منه,متوسط,2,4,4,4,3,2,4,تشرح له حقيقة شعور الألم,غالبًا لا أجازف,كل شيء له وقته ومكانه,5,مع تغيير المكان,5,3,2,4,4,2,3,لا أعرف,منحاز,لا أعرف,أخضر,لا أتذكر,الكتابة والتأليف,الدرامية أو الكوميدية,التخييم والرحلات,تعلم لغات جديدة,مشاهدة فيديوهات تعليمية,أبتكر قصة أو مشهد,Law,"(2, 'لا', 4, 'لا', 2, 'أختار تخصصًا قريبًا منه', 'متوسط', 2, 4, 4, 4, 3, 2, 4, 'تشرح له حقيقة شعور الألم', 'غالبًا لا أجازف', 'كل شيء له وقته ومكانه', 5, 'مع تغيير المكان', 5, 3, 2, 4, 4, 2, 3, 'لا أعرف', 'منحاز', 'لا أعرف', 'أخضر', 'لا أتذكر', 'الكتابة والتأليف', 'الدرامية أو الكوميدية', 'التخييم والرحلات', 'تعلم لغات جديدة', 'مشاهدة فيديوهات تعليمية', 'أبتكر قصة أو مشهد')"
5398,إبراهيم اليوسف,Literary,81.7,83.0,1,لا,3,لا,4,أختاره,مرتفع,4,3,3,3,3,3,3,تشرح له عن النواقل,سأكون قلقًا,استرح واستمتع,3,مع تغيير المكان,4,5,3,4,3,3,3,1,صائب,لا أعرف,لا أتذكر,لا أتذكر,الكتابة والتأليف,الدرامية أو الكوميدية,السباحة,تصوير وصناعة الفيديوهات,قراءة كتاب أو مجلة,أعمل على مشروع فني,Fashion Design,"(1, 'لا', 3, 'لا', 4, 'أختاره', 'مرتفع', 4, 3, 3, 3, 3, 3, 3, 'تشرح له عن النواقل', 'سأكون قلقًا', 'استرح واستمتع', 3, 'مع تغيير المكان', 4, 5, 3, 4, 3, 3, 3, '1', 'صائب', 'لا أعرف', 'لا أتذكر', 'لا أتذكر', 'الكتابة والتأليف', 'الدرامية أو الكوميدية', 'التصوير الفوتوغرافي', 'تصوير وصناعة الفيديوهات', 'قراءة كتاب أو مجلة', 'أعمل على مشروع فني')"
5463,خالد النجار,Literary,82.03,83.33,3,ربما,4,يعتمد,4,أختار تخصصًا قريبًا منه,منخفض,5,3,3,4,3,3,5,تشرح له عن النواقل,غالبًا لا أجازف,استرح واستمتع,4,لا أحب الأعمال الكتبية,2,4,4,4,3,3,3,26,منصف,لن يستطيع الزواج,لا أتذكر,لا أتذكر,الرسم والتلوين,الدرامية أو الكوميدية,السباحة,تصوير وصناعة الفيديوهات,الاستماع للموسيقى أو البودكاست,أعمل على مشروع فني,Music,"(3, 'ربما', 4, 'يعتمد', 4, 'أختار تخصصًا قريبًا منه', 'منخفض', 5, 3, 3, 4, 3, 3, 5, 'تشرح له عن النواقل', 'غالبًا لا أجازف', 'استرح واستمتع', 4, 'لا أحب الأعمال الكتبية', 2, 4, 4, 4, 3, 3, 3, '26', 'منصف', 'لن يستطيع الزواج', 'لا أتذكر', 'لا أتذكر', 'الرسم والتلوين', 'الدرامية أو الكوميدية', 'التصوير الفوتوغرافي', 'تصوير وصناعة الفيديوهات', 'الاستماع للموسيقى أو البودكاست', 'أعمل على مشروع فني')"
5340,إبراهيم الحسن,Literary,83.69,82.02,3,ربما,3,يعتمد,4,أختار تخصصًا قريبًا منه,مرتفع,3,2,3,4,3,2,2,تشرح له حقيقة شعور الألم,سأتحمس لذلك مع بقائي حذرًا,استرح واستمتع,4,لا مشكلة لدي,3,4,3,3,3,3,3,26,منصف,لا أعرف,لا أتذكر,لا أتذكر,التصوير الفوتوغرافي,الدرامية أو الكوميدية,ممارسة الألعاب الرياضية,تصوير وصناعة الفيديوهات,مشاهدة فيديوهات تعليمية,أحل لغز أو تحدي,Management Information Systems,"(3, 'يعتمد', 3, 'يعتمد', 4, 'أختار تخصصًا قريبًا منه', 'مرتفع', 3, 2, 3, 4, 3, 2, 2, 'تشرح له حقيقة شعور الألم', 'سأتحمس لذلك مع بقائي حذرًا', 'استرح واستمتع', 4, 'لا مشكلة لدي', 3, 4, 3, 3, 3, 3, 3, '26', 'منصف', 'لا أعرف', 'لا أتذكر', 'لا أتذكر', 'التصوير الفوتوغرافي', 'الدرامية أو الكوميدية', 'ممارسة الألعاب الرياضية', 'تصوير وصناعة الفيديوهات', 'مشاهدة فيديوهات تعليمية', 'أحل لغز أو تحدي')"
1816,عبدالله النجار,Scientific,96.73,98.39,4,ربما,2,يعتمد,4,أختار تخصصًا قريبًا منه,مرتفع,2,4,3,3,4,4,3,تشرح له عن النواقل,سأكون متحمسًا,كل شيء له وقته ومكانه,5,لا مشكلة لدي,2,4,5,2,4,3,2,26,منصف,لا مشكلة إن لم يكن عربي,لا أتذكر,أصفر,العزف على آلة موسيقية,الخيال والخدع,ممارسة الألعاب الرياضية,تصوير وصناعة الفيديوهات,الاستماع للموسيقى أو البودكاست,أحل لغز أو تحدي,Computer Science,"(4, 'يعتمد', 2, 'يعتمد', 4, 'أختار تخصصًا قريبًا منه', 'مرتفع', 2, 4, 3, 3, 4, 4, 3, 'تشرح له عن النواقل', 'سأكون متحمسًا', 'كل شيء له وقته ومكانه', 5, 'لا مشكلة لدي', 2, 4, 5, 2, 4, 3, 2, '26', 'منصف', 'لا مشكلة إن لم يكن عربي', 'لا أتذكر', 'أصفر', 'العزف على آلة موسيقية', 'الخيال والخدع', 'ممارسة الألعاب الرياضية', 'تصوير وصناعة الفيديوهات', 'الاستماع للموسيقى أو البودكاست', 'أحل لغز أو تحدي')"
4791,علي الحسن,Entrepreneurship and Business,67.75,68.01,3,ربما,3,لا,4,أبحث عن بديل,متوسط,2,4,3,3,2,3,4,تشرح له حقيقة شعور الألم,سأتحمس لذلك مع بقائي حذرًا,من يصل مبكرًا يحصد نجاحًا,2,فقط إذا كنت أحب ما أدرسه,2,2,3,4,3,3,3,لا أعرف,عادل,لا أعرف,لا أتذكر,أصفر,التصوير الفوتوغرافي,التحقيقات البوليسية,ممارسة الألعاب الرياضية,إجراء التجارب العلمية,كتابة مذكرات أو قصص,أجرب تجربة علمية,Digital Economy,"(3, 'يعتمد', 3, 'لا', 4, 'أبحث عن بديل', 'متوسط', 2, 4, 3, 3, 2, 3, 4, 'تشرح له حقيقة شعور الألم', 'سأتحمس لذلك مع بقائي حذرًا', 'من يصل مبكرًا يحصد نجاحًا', 2, 'فقط إذا كنت أحب ما أدرسه', 2, 2, 3, 4, 3, 3, 3, 'لا أعرف', 'عادل', 'لا أعرف', 'لا أتذكر', 'أصفر', 'التصوير الفوتوغرافي', 'التحقيقات البوليسية', 'ممارسة الألعاب الرياضية', 'إجراء التجارب العلمية', 'كتابة مذكرات أو قصص', 'أجرب تجربة علمية')"
5841,نور حسن,Scientific,69.52,69.34,2,ربما,1,نعم,4,أختار تخصصًا قريبًا منه,مرتفع,2,2,2,3,3,4,3,تشرح له حقيقة شعور الألم,سأكون متحمسًا,كل شيء له وقته ومكانه,4,لا مشكلة لدي,2,4,4,3,3,3,3,26,صائب,يجوز له ذلك بعد الطلاق,أصفر,لا أتذكر,العزف على آلة موسيقية,الخيال والخدع,السباحة,تصميم وبرمجة الكمبيوتر,مشاهدة فيديوهات تعليمية,أحل لغز أو تحدي,Mechatronics Engineering,"(3, 'يعتمد', 1, 'نعم', 4, 'أختار تخصصًا قريبًا منه', 'مرتفع', 2, 2, 3, 3, 3, 3, 3, 'تشرح له حقيقة شعور الألم', 'سأكون متحمسًا', 'كل شيء له وقته ومكانه', 4, 'لا مشكلة لدي', 2, 4, 4, 3, 2, 3, 3, '26', 'صائب', 'يجوز له ذلك بعد الطلاق', 'زهري', 'لا أتذكر', 'العزف على آلة موسيقية', 'الخيال والخدع', 'السباحة', 'تصميم وبرمجة الكمبيوتر', 'مشاهدة فيديوهات تعليمية', 'أحل لغز أو تحدي')"
1286,خالد العمري,Scientific,89.63,89.36,2,لا,3,نعم,3,أختار تخصصًا قريبًا منه,منخفض,3,4,4,4,4,4,2,تقرصه لتثبت,سأكون متحمسًا,من يصل مبكرًا يحصد نجاحًا,4,لا مشكلة لدي,3,5,5,3,2,3,4,26,منحاز,لن يستطيع الزواج,لا أتذكر,لا أتذكر,التصوير الفوتوغرافي,التحقيقات البوليسية,ممارسة الألعاب الرياضية,تصميم وبرمجة الكمبيوتر,مشاهدة فيديوهات تعليمية,أحل لغز أو تحدي,Network Engineering,"(2, 'لا', 3, 'نعم', 3, 'أختار تخصصًا قريبًا منه', 'منخفض', 3, 4, 4, 4, 4, 4, 2, 'تقرصه لتثبت', 'سأكون متحمسًا', 'من يصل مبكرًا يحصد نجاحًا', 4, 'لا مشكلة لدي', 3, 5, 5, 3, 2, 3, 4, '26', 'منحاز', 'لن يستطيع الزواج', 'لا أتذكر', 'لا أتذكر', 'التصوير الفوتوغرافي', 'التحقيقات البوليسية', 'ممارسة الألعاب الرياضية', 'تصميم وبرمجة الكمبيوتر', 'مشاهدة فيديوهات تعليمية', 'أحل لغز أو تحدي')"
3848,خالد الخالدي,Sharia,69.89,67.81,3,لا,3,يعتمد,3,أختار تخصصًا قريبًا منه,مرتفع,2,4,4,5,2,2,3,تشرح له حقيقة شعور الألم,سأكون قلقًا,من يصل مبكرًا يحصد نجاحًا,3,لا أحب الأعمال الكتبية,3,3,4,2,2,2,3,لا أعرف,منصف,لن يستطيع الزواج,لا أتذكر,لا أتذكر,التصوير الفوتوغرافي,الخيال والخدع,ممارسة الألعاب الرياضية,تصوير وصناعة الفيديوهات,مشاهدة فيديوهات تعليمية,أجرب تجربة علمية,Fundamentals of Religion,"(3, 'لا', 3, 'يعتمد', 3, 'أختار تخصصًا قريبًا منه', 'مرتفع', 2, 4, 4, 5, 2, 2, 3, 'تشرح له حقيقة شعور الألم', 'سأكون قلقًا', 'من يصل مبكرًا يحصد نجاحًا', 3, 'لا أحب الأعمال الكتبية', 3, 3, 4, 2, 2, 2, 3, 'لا أعرف', 'منصف', 'لن يستطيع الزواج', 'لا أتذكر', 'لا أتذكر', 'التصوير الفوتوغرافي', 'الخيال والخدع', 'ممارسة الألعاب الرياضية', 'تصوير وصناعة الفيديوهات', 'مشاهدة فيديوهات تعليمية', 'أجرب تجربة علمية')"
5385,حسين العبدالله,Literary,67.07,67.91,3,ربما,2,نعم,4,أختار تخصصًا قريبًا منه,مرتفع,4,1,3,3,4,3,3,تشرح له حقيقة شعور الألم,سأتحمس لذلك مع بقائي حذرًا,استرح واستمتع,3,لا أحب الأعمال الكتبية,3,3,4,4,3,4,3,لا أعرف,منصف,لن يستطيع الزواج,زهري,أزرق,التصوير الفوتوغرافي,الدرامية أو الكوميدية,ركوب الدراجة,تصوير وصناعة الفيديوهات,الاستماع للموسيقى أو البودكاست,أبتكر قصة أو مشهد,Fashion Design,"(3, 'ربما', 2, 'نعم', 4, 'أختار تخصصًا قريبًا منه', 'مرتفع', 4, 1, 3, 3, 4, 3, 3, 'تشرح له حقيقة شعور الألم', 'سأتحمس لذلك مع بقائي حذرًا', 'استرح واستمتع', 3, 'لا أحب الأعمال الكتبية', 3, 3, 4, 4, 3, 4, 3, 'لا أعرف', 'منصف', 'لن يستطيع الزواج', 'زهري', 'أزرق', 'التصوير الفوتوغرافي', 'الدرامية أو الكوميدية', 'التصوير الفوتوغرافي', 'تصوير وصناعة الفيديوهات', 'الاستماع للموسيقى أو البودكاست', 'أبتكر قصة أو مشهد')"
1835,مريم اليوسف,Scientific,95.94,96.4,4,ربما,4,يعتمد,5,أختار تخصصًا قريبًا منه,منخفض,4,3,4,4,3,4,2,تشرح له حقيقة شعور الألم,سأكون متحمسًا,استرح واستمتع,4,لا مشكلة لدي,4,4,5,2,2,3,3,26,منصف,لا أعرف,لا أتذكر,لا أتذكر,العزف على آلة موسيقية,الدرامية أو الكوميدية,ممارسة الألعاب الرياضية,تصميم وبرمجة الكمبيوتر,مشاهدة فيديوهات تعليمية,أحل لغز أو تحدي,Computer Science,"(4, 'يعتمد', 4, 'يعتمد', 5, 'أختار تخصصًا قريبًا منه', 'منخفض', 4, 3, 4, 4, 3, 4, 2, 'تشرح له حقيقة شعور الألم', 'سأكون متحمسًا', 'استرح واستمتع', 4, 'لا مشكلة لدي', 4, 4, 5, 2, 2, 3, 3, '26', 'منصف', 'لا أعرف', 'لا أتذكر', 'لا أتذكر', 'العزف على آلة موسيقية', 'الدرامية أو الكوميدية', 'ممارسة الألعاب الرياضية', 'تصميم وبرمجة الكمبيوتر', 'مشاهدة فيديوهات تعليمية', 'أحل لغز أو تحدي')"
5371,خالد العمري,Literary,79.83,77.33,3,ربما,4,نعم,2,أختار تخصصًا قريبًا منه,متوسط,4,2,3,3,3,4,4,تشرح له عن النواقل,سأكون قلقًا,استرح واستمتع,2,لا أحب الأعمال الكتبية,4,4,1,2,3,2,3,48,منصف,لن يستطيع الزواج,لا أتذكر,لا أتذكر,الرسم والتلوين,الدرامية أو الكوميدية,ركوب الدراجة,تصوير وصناعة الفيديوهات,الاستماع للموسيقى أو البودكاست,أعمل على مشروع فني,Graphic Design,"(3, 'ربما', 4, 'نعم', 2, 'أختار تخصصًا قريبًا منه', 'متوسط', 4, 2, 3, 3, 3, 4, 4, 'تشرح له عن النواقل', 'سأكون قلقًا', 'استرح واستمتع', 2, 'لا أحب الأعمال الكتبية', 4, 4, 1, 2, 3, 2, 3, '48', 'منصف', 'لن يستطيع الزواج', 'لا أتذكر', 'لا أتذكر', 'الرسم والتلوين', 'الدرامية أو الكوميدية', 'التصوير الفوتوغرافي', 'تصوير وصناعة الفيديوهات', 'الاستماع للموسيقى أو البودكاست', 'أعمل على مشروع فني')"
5077,خالد القادري,Industrial,87.67,89.21,2,ربما,3,يعتمد,3,أختار تخصصًا قريبًا منه,مرتفع,3,2,2,3,3,4,3,تشرح له حقيقة شعور الألم,سأكون متحمسًا,من يصل مبكرًا يحصد نجاحًا,5,لا مشكلة لدي,3,4,4,3,2,3,3,26,منحاز,لن يستطيع الزواج,لا أتذكر,زهري,التصوير الفوتوغرافي,الخيال والخدع,التخييم والرحلات,تصميم وبرمجة الكمبيوتر,مشاهدة فيديوهات تعليمية,أحل لغز أو تحدي,Civil Engineering,"(2, 'يعتمد', 3, 'يعتمد', 3, 'أختار تخصصًا قريبًا منه', 'مرتفع', 3, 2, 2, 3, 3, 4, 3, 'تشرح له حقيقة شعور الألم', 'سأكون متحمسًا', 'من يصل مبكرًا يحصد نجاحًا', 5, 'لا مشكلة لدي', 3, 4, 4, 3, 2, 3, 3, '26', 'منحاز', 'لن يستطيع الزواج', 'لا أتذكر', 'زهري', 'التصوير الفوتوغرافي', 'الخيال والخدع', 'التخييم والرحلات', 'تصميم وبرمجة الكمبيوتر', 'مشاهدة فيديوهات تعليمية', 'أحل لغز أو تحدي')"
568,عائشة السعدي,Scientific,97.77,97.3,3,لا,4,لا,3,أختار تخصصًا قريبًا منه,منخفض,3,3,3,3,4,2,3,تشرح له حقيقة شعور الألم,سأكون قلقًا,من يصل مبكرًا يحصد نجاحًا,4,فقط إذا كنت أحب ما أدرسه,2,4,3,3,3,3,4,1,منصف,لا أعرف,لا أتذكر,زهري,التصوير الفوتوغرافي,العلمية أو الخيال العلمي,السباحة,تصوير وصناعة الفيديوهات,قراءة كتاب أو مجلة,أحل لغز أو تحدي,Human Medicine,"(3, 'لا', 4, 'لا', 3, 'أختار تخصصًا قريبًا منه', 'منخفض', 3, 3, 3, 3, 4, 2, 3, 'تشرح له حقيقة شعور الألم', 'سأكون قلقًا', 'من يصل مبكرًا يحصد نجاحًا', 4, 'فقط إذا كنت أحب ما أدرسه', 2, 4, 3, 3, 3, 3, 4, '1', 'منصف', 'لا أعرف', 'لا أتذكر', 'زهري', 'التصوير الفوتوغرافي', 'العلمية أو الخيال العلمي', 'السباحة', 'تصوير وصناعة الفيديوهات', 'قراءة كتاب أو مجلة', 'أحل لغز أو تحدي')"
3772,يوسف العبدالله,Sharia,68.41,70.53,3,ربما,3,نعم,2,أبحث عن بديل,مرتفع,2,4,4,3,3,3,3,تشرح له عن النواقل,سأكون متحمسًا,كل شيء له وقته ومكانه,3,فقط إذا كنت أحب ما أدرسه,2,3,2,2,3,3,4,1,صائب,لن يستطيع الزواج,زهري,أزرق,التصوير الفوتوغرافي,الدرامية أو الكوميدية,التخييم والرحلات,إجراء التجارب العلمية,مشاهدة فيديوهات تعليمية,أحل لغز أو تحدي,Jurisprudence and Legislation,"(3, 'ربما', 3, 'نعم', 2, 'أبحث عن بديل', 'مرتفع', 2, 4, 4, 3, 3, 3, 3, 'تشرح له عن النواقل', 'سأكون متحمسًا', 'كل شيء له وقته ومكانه', 3, 'فقط إذا كنت أحب ما أدرسه', 2, 3, 2, 2, 3, 3, 4, '1', 'صائب', 'لن يستطيع الزواج', 'زهري', 'أزرق', 'التصوير الفوتوغرافي', 'الدرامية أو الكوميدية', 'التخييم والرحلات', 'إجراء التجارب العلمية', 'مشاهدة فيديوهات تعليمية', 'أحل لغز أو تحدي')"
5040,أحمد القادري,Industrial,75.19,74.57,2,لا,3,يعتمد,3,أختار تخصصًا قريبًا منه,منخفض,4,2,2,4,4,5,3,تشرح له عن النواقل,سأتحمس لذلك مع بقائي حذرًا,كل شيء له وقته ومكانه,4,لا مشكلة لدي,3,5,3,2,2,1,3,26,عادل,لن يستطيع الزواج,لا أتذكر,أزرق,التصوير الفوتوغرافي,الخيال والخدع,ركوب الدراجة,تصميم وبرمجة الكمبيوتر,مشاهدة فيديوهات تعليمية,أحل لغز أو تحدي,Energy and Environmental Engineering,"(2, 'لا', 3, 'يعتمد', 3, 'أختار تخصصًا قريبًا منه', 'منخفض', 4, 2, 2, 4, 4, 5, 3, 'تشرح له عن النواقل', 'سأتحمس لذلك مع بقائي حذرًا', 'كل شيء له وقته ومكانه', 4, 'لا مشكلة لدي', 3, 5, 3, 2, 2, 1, 3, '26', 'عادل', 'لن يستطيع الزواج', 'لا أتذكر', 'أزرق', 'التصوير الفوتوغرافي', 'الخيال والخدع', 'ركوب الدراجة', 'تصميم وبرمجة الكمبيوتر', 'مشاهدة فيديوهات تعليمية', 'أحل لغز أو تحدي')"
3858,يوسف الزهري,Agricultural,78.11,80.89,3,ربما,4,يعتمد,5,أختار تخصصًا قريبًا منه,متوسط,3,3,2,3,4,2,5,تشرح له عن النواقل,سأكون متحمسًا,من يصل مبكرًا يحصد نجاحًا,4,لا مشكلة لدي,2,4,5,2,4,2,3,26,صائب,لا أعرف,أخضر,أصفر,الكتابة والتأليف,الدرامية أو الكوميدية,التخييم والرحلات,تصميم وبرمجة الكمبيوتر,مشاهدة فيديوهات تعليمية,أحل لغز أو تحدي,Computer Science in the Job Market,"(3, 'يعتمد', 4, 'يعتمد', 5, 'أختار تخصصًا قريبًا منه', 'متوسط', 3, 3, 2, 3, 4, 2, 5, 'تشرح له عن النواقل', 'سأكون متحمسًا', 'من يصل مبكرًا يحصد نجاحًا', 4, 'لا مشكلة لدي', 2, 4, 5, 2, 4, 2, 3, '26', 'صائب', 'لا أعرف', 'أخضر', 'أصفر', 'الكتابة والتأليف', 'الدرامية أو الكوميدية', 'التخييم والرحلات', 'تصميم وبرمجة الكمبيوتر', 'مشاهدة فيديوهات تعليمية', 'أحل لغز أو تحدي')"
2401,خالد السعدي,Literary,70.2,69.33,3,نعم,4,يعتمد,3,أبحث عن بديل,متوسط,3,3,3,4,4,3,4,تقرصه لتثبت,غالبًا لا أجازف,الاختلاف والتنوع هما أساس الحياة,4,مع تغيير المكان,2,5,3,3,4,2,4,لا أعرف,منحاز,لن يستطيع الزواج,لا أتذكر,لا أتذكر,الكتابة والتأليف,الدرامية أو الكوميدية,التخييم والرحلات,تعلم لغات جديدة,قراءة كتاب أو مجلة,أبتكر قصة أو مشهد,Kindergarten,"(3, 'نعم', 4, 'يعتمد', 3, 'أبحث عن بديل', 'متوسط', 3, 3, 3, 4, 4, 3, 4, 'تقرصه لتثبت', 'غالبًا لا أجازف', 'الاختلاف والتنوع هما أساس الحياة', 4, 'مع تغيير المكان', 2, 5, 3, 3, 4, 2, 4, 'لا أعرف', 'منحاز', 'لن يستطيع الزواج', 'لا أتذكر', 'لا أتذكر', 'الكتابة والتأليف', 'الدرامية أو الكوميدية', 'التخييم والرحلات', 'تعلم لغات جديدة', 'قراءة كتاب أو مجلة', 'أبتكر قصة أو مشهد')"
2153,سارة السعدي,Literary,70.39,71.63,3,نعم,4,نعم,4,أبحث عن بديل,متوسط,4,4,2,4,3,3,3,تشرح له عن النواقل,سأكون متحمسًا,الاختلاف والتنوع هما أساس الحياة,2,مع تغيير المكان,3,4,2,4,2,2,3,لا أعرف,منحاز,لن يستطيع الزواج,لا أتذكر,أصفر,الكتابة والتأليف,الدرامية أو الكوميدية,التخييم والرحلات,تعلم لغات جديدة,قراءة كتاب أو مجلة,أبتكر قصة أو مشهد,English Language and Literature,"(3, 'نعم', 4, 'نعم', 4, 'أبحث عن بديل', 'متوسط', 4, 4, 2, 4, 3, 3, 3, 'تشرح له عن النواقل', 'سأكون متحمسًا', 'الاختلاف والتنوع هما أساس الحياة', 2, 'مع تغيير المكان', 3, 4, 2, 4, 2, 2, 3, 'لا أعرف', 'منحاز', 'لن يستطيع الزواج', 'لا أتذكر', 'أصفر', 'الكتابة والتأليف', 'الدرامية أو الكوميدية', 'التخييم والرحلات', 'تعلم لغات جديدة', 'قراءة كتاب أو مجلة', 'أبتكر قصة أو مشهد')"
2331,خالد السعدي,Literary,94.02,91.44,4,لا,3,نعم,2,أختاره,منخفض,1,3,3,5,2,3,4,تشرح له عن النواقل,غالبًا لا أجازف,من يصل مبكرًا يحصد نجاحًا,4,مع تغيير المكان,3,3,4,3,4,3,2,48,منحاز,لن يستطيع الزواج,أصفر,لا أتذكر,الكتابة والتأليف,التحقيقات البوليسية,التخييم والرحلات,تعلم لغات جديدة,قراءة كتاب أو مجلة,أبتكر قصة أو مشهد,Law,"(4, 'لا', 3, 'نعم', 2, 'أختاره', 'منخفض', 1, 3, 3, 5, 2, 3, 4, 'تشرح له عن النواقل', 'غالبًا لا أجازف', 'من يصل مبكرًا يحصد نجاحًا', 4, 'مع تغيير المكان', 3, 3, 4, 3, 4, 3, 2, '48', 'منحاز', 'لن يستطيع الزواج', 'أصفر', 'لا أتذكر', 'الكتابة والتأليف', 'التحقيقات البوليسية', 'التخييم والرحلات', 'تعلم لغات جديدة', 'قراءة كتاب أو مجلة', 'أبتكر قصة أو مشهد')"
